65B1tEOv5W294uCKbmEcFV,046MBhhgQJJghnbgZCkaAR,I Hope You Dance,I Need You,0.42
65B1tEOv5W294uCKbmEcFV,6vgN6KGstss0GnBbKlMNK9,I Hope You Dance,The Way You Love Me,0.15
65B1tEOv5W294uCKbmEcFV,1GEBsLDvJGw7kviySRI6GX,I Hope You Dance,You Belong With Me,0.13
65B1tEOv5W294uCKbmEcFV,7lidXGPXPYLNThITAOTlkK,I Hope You Dance,You should be sad,0.14
046MBhhgQJJghnbgZCkaAR,6vgN6KGstss0GnBbKlMNK9,I Need You,The Way You Love Me,0.17
046MBhhgQJJghnbgZCkaAR,1GEBsLDvJGw7kviySRI6GX,I Need You,You Belong With Me,0.14
046MBhhgQJJghnbgZCkaAR,7lidXGPXPYLNThITAOTlkK,I Need You,You should be sad,0.18
6vgN6KGstss0GnBbKlMNK9,4bVuIlGQBMWS7vIhcx8Ae4,The Way You Love Me,What Hurts The Most,0.14
6vgN6KGstss0GnBbKlMNK9,1D4PL9B8gOg78jiHg3FvBb,The Way You Love Me,Love Story,0.12
6vgN6KGstss0GnBbKlMNK9,1GEBsLDvJGw7kviySRI6GX,The Way You Love Me,You Belong With Me,0.28
6vgN6KGstss0GnBbKlMNK9,0V8FYVlBFuXXTIvRnMbZyS,The Way You Love Me,The Climb,0.23
6vgN6KGstss0GnBbKlMNK9,7lidXGPXPYLNThITAOTlkK,The Way You Love Me,You should be sad,0.15
6vgN6KGstss0GnBbKlMNK9,3CeCwYWvdfXbZLXFhBrbnf,The Way You Love Me,Love Story (Taylors Version),0.05
6vgN6KGstss0GnBbKlMNK9,1Iq8oo9XkmmvCQiGOfORiz,The Way You Love Me,Is It Over Now? (Taylor's Version) (From The Vault),0.09
34Vn9nKfztyLco9lJazy4j,4Tt6GiWS2V9sQjZjS2xjp2,I'm Already There,"Honey, I'm Good.",0.26
4bVuIlGQBMWS7vIhcx8Ae4,0V8FYVlBFuXXTIvRnMbZyS,What Hurts The Most,The Climb,0.23
4bVuIlGQBMWS7vIhcx8Ae4,1Iq8oo9XkmmvCQiGOfORiz,What Hurts The Most,Is It Over Now? (Taylor's Version) (From The Vault),0.1
1D4PL9B8gOg78jiHg3FvBb,3CeCwYWvdfXbZLXFhBrbnf,Love Story,Love Story (Taylors Version),0.46
1GEBsLDvJGw7kviySRI6GX,2wrJq5XKLnmhRXHIAf9xBa,You Belong With Me,"10,000 Hours (with Justin Bieber)",0.16
1GEBsLDvJGw7kviySRI6GX,7lidXGPXPYLNThITAOTlkK,You Belong With Me,You should be sad,0.13
0V8FYVlBFuXXTIvRnMbZyS,1Iq8oo9XkmmvCQiGOfORiz,The Climb,Is It Over Now? (Taylor's Version) (From The Vault),0.11
3DrjZArsPsoqbLzUZZV1Id,7iDa6hUg2VgEL1o1HjmfBn,Back To December,Meant to Be (feat. Florida Georgia Line),0.06
2OXidlnDThZR3zf36k6DVL,5kNe7PE09d6Kvw5pAsx23n,Just A Kiss,Die A Happy Man,0.17
7iDa6hUg2VgEL1o1HjmfBn,7lidXGPXPYLNThITAOTlkK,Meant to Be (feat. Florida Georgia Line),You should be sad,0.12
3CeCwYWvdfXbZLXFhBrbnf,1Iq8oo9XkmmvCQiGOfORiz,Love Story (Taylors Version),Is It Over Now? (Taylor's Version) (From The Vault),0.19
