1uPrIHgYztXSkkcts9jet8,32lm3769IRfcnrQV11LO4E,She Bangs - English Version,Bailando - Spanish Version,0.3
1uPrIHgYztXSkkcts9jet8,45XhKYRRkyeqoW3teSOkCM,She Bangs - English Version,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.16
1uPrIHgYztXSkkcts9jet8,5iwz1NiezX7WWjnCgY5TH4,She Bangs - English Version,Calma - Remix,0.18
2EM9zpAc7PVeoAydmbfVIL,7nKBxz47S9SD79N086fuhn,La Camisa Negra,SUBEME LA RADIO,0.19
3ZFTkvIE7kyPt6Nu3PEa7V,6YZdkObH88npeKrrkb8Ggf,Hips Don't Lie (feat. Wyclef Jean),DUELE EL CORAZON (feat. Wisin),0.09
3ZFTkvIE7kyPt6Nu3PEa7V,45XhKYRRkyeqoW3teSOkCM,Hips Don't Lie (feat. Wyclef Jean),Wild Thoughts (feat. Rihanna & Bryson Tiller),0.04
3ZFTkvIE7kyPt6Nu3PEa7V,2DB4DdfCFMw1iaR6JaR03a,Hips Don't Lie (feat. Wyclef Jean),Bam Bam (feat. Ed Sheeran),0.05
3ZFTkvIE7kyPt6Nu3PEa7V,52xJxFP6TqMuO4Yt0eOkMz,Hips Don't Lie (feat. Wyclef Jean),We Don't Talk About Bruno,0.12
32lm3769IRfcnrQV11LO4E,45XhKYRRkyeqoW3teSOkCM,Bailando - Spanish Version,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.14
32lm3769IRfcnrQV11LO4E,5iwz1NiezX7WWjnCgY5TH4,Bailando - Spanish Version,Calma - Remix,0.2
6YZdkObH88npeKrrkb8Ggf,45XhKYRRkyeqoW3teSOkCM,DUELE EL CORAZON (feat. Wisin),Wild Thoughts (feat. Rihanna & Bryson Tiller),0.04
6YZdkObH88npeKrrkb8Ggf,2DB4DdfCFMw1iaR6JaR03a,DUELE EL CORAZON (feat. Wisin),Bam Bam (feat. Ed Sheeran),0.08
45XhKYRRkyeqoW3teSOkCM,5iwz1NiezX7WWjnCgY5TH4,Wild Thoughts (feat. Rihanna & Bryson Tiller),Calma - Remix,0.16
45XhKYRRkyeqoW3teSOkCM,2DB4DdfCFMw1iaR6JaR03a,Wild Thoughts (feat. Rihanna & Bryson Tiller),Bam Bam (feat. Ed Sheeran),0.03
47EiUVwUp4C9fGccaPuUCS,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,DÁKITI,1.0
